id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed,letofoto,letoobjave,idavtorja
8186,Torta Sacher,27.10.2006,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,,za 12 kosov,53,7,14.11.2011,, torte,0,2011,2006,mamamia
4407,Makaronovo meso,16.12.2004,"{'id': 'ninca', 'avtor': 'ninca'}",spol ni določen oz. marsovec,,,11,1,10.11.2007,, govedina,0,2007,2004,ninca
10096,Biskvit brez jajc in mleka,23.5.2007,"{'id': 'barb_b', 'avtor': 'barb_b'}",ženska,60,,15,1,6.9.2007,, pecivo,0,2007,2007,barb_b
4334,Bela čokoladna torta,20.11.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,12 kosov,36,11,2.5.2011,, torte,0,2011,2004,jade
2257,Pašta s fižolom,15.12.2002,"{'id': 'pmhnkhxgx7f11h13', 'avtor': 'Gašper Kukec'}",moški,,cca. 4 osebe,12,2,16.1.2011,, ostale juhe,0,2011,2002,pmhnkhxgx7f11h13
16715,Sladke limone,16.2.2012,"{'id': 'polonauran', 'avtor': 'polonauran'}",ženska,240,,11,7,2.6.2013,, piškoti,0,2013,2012,polonauran
743,Jabolčna pita,2.2.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,16,5,30.11.2015,, pecivo,0,2015,2001,marta
15988,Goveji zrezki v naravni omaki,20.11.2011,"{'id': 'kyra', 'avtor': 'kyra'}",ženska,75,Za 4 osebe,8,,,,,0,,2011,kyra
18895,Dušeno sladko zelje + VIDEO priprave,1.10.2013,"{'id': 'rokco', 'avtor': 'ROKCO'}",moški,45,8,13,2,9.2.2015,, ostalo,0,2015,2013,rokco
14283,Potratna potica,18.10.2010,"{'id': 'sokec', 'avtor': 'sokec'}",ženska,180,,,1,,, potice,0,,2010,sokec
3119,Žemlje,13.1.2004,"{'id': 'dafke', 'avtor': 'Dafke'}",moški,,16,28,4,3.11.2012,,,0,2012,2004,dafke
8092,Vodeni žličniki,10.10.2006,"{'id': 'sj9i7sbdx1gemmvw', 'avtor': 'ursula.s'}",spol ni določen oz. marsovec,,,30,1,18.7.2007,, ostalo,0,2007,2006,sj9i7sbdx1gemmvw
1778,Čebulna pita po francosko,7.4.2002,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,22,5,21.2.2012,,,0,2012,2002,riko
5493,Jogurtovo pecivo s pehtranom,3.10.2005,"{'id': 'majai', 'avtor': 'Majai'}",ženska,,,29,4,25.7.2015,, pecivo,0,2015,2005,majai
6365,Breskvice,5.4.2006,"{'id': 'peresce', 'avtor': 'peresce'}",ženska,,približno 30,26,21,18.9.2016,, ostalo,0,2016,2006,peresce
3025,Novoletne sarme,10.12.2003,"{'id': 'p8uwoece9l1wgagg', 'avtor': 'coco chanel'}",ženska,,za 6 oseb,21,3,1.2.2015,, sesekljano meso,0,2015,2003,p8uwoece9l1wgagg
11194,Slani mafini,13.3.2008,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,60,,14,1,10.3.2008,, slano pecivo,0,2008,2008,dgf4zn05uk5htvs4
3246,Riževe kroglice,16.2.2004,"{'id': 'stella', 'avtor': 'stella'}",ženska,,,28,6,26.2.2011,, riž,0,2011,2004,stella
10238,Bučni polpeti po Paulino,12.7.2007,"{'id': 'paula', 'avtor': 'Paula'}",ženska,30,za 4-5 oseb,26,4,17.6.2012,,,1,2012,2007,paula
1863,Orehov liker,25.6.2002,"{'id': 'kuralt', 'avtor': 'kuralt'}",moški,,,10,3,13.10.2013,, alkoholni,0,2013,2002,kuralt
14595,Sadni muffini,29.12.2010,"{'id': 'PetraPetra', 'avtor': 'PetraPetra'}",ženska,60,12 kosov,9,2,22.12.2010,, ostalo,0,2010,2010,PetraPetra
15042,Jagodna rezina na hitro,21.4.2011,"{'id': 'jovita', 'avtor': 'jovita'}",ženska,30,36 velikih kosov,9,1,14.4.2011,, pecivo,0,2011,2011,jovita
14274,Lešnikovi cupcakes,17.10.2010,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,60,24kom,15,8,24.5.2011,, pecivo,0,2011,2010,btw7a10tzi3fuawl
10406,Gosti jagodni sok.,1.9.2007,"{'id': '4mp5geavz1zaie61', 'avtor': 'patricia 3'}",ženska,90,,6,2,18.6.2011,, brezalkoholni,0,2011,2007,4mp5geavz1zaie61
14896,Brzak,19.3.2011,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,5,1,42,7,4.5.2014,, pecivo,0,2014,2011,bannanna
17208,Višnjevo pecivo,22.5.2012,"{'id': '51yvontdcix932vq', 'avtor': 'urškah'}",ženska,75,,17,7,12.1.2015,, pecivo,0,2015,2012,51yvontdcix932vq
11058,Zdrobova juha s korenčkom,9.2.2008,"{'id': 'MorskaMedvedka', 'avtor': 'morska medvedka'}",ženska,15,1 krožnik,28,3,3.2.2013,, otroci,0,2013,2008,MorskaMedvedka
11429,Pozabljen kruh,21.5.2008,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,60,10 oseb,14,4,24.9.2015,, ostalo,0,2015,2008,Rozmarincek
8221,Jabolčna marmelada z medom,3.11.2006,"{'id': 'katti', 'avtor': 'katti'}",ženska,45,4 kozarčki,28,1,26.10.2006,, sladki shranki,0,2006,2006,katti
13292,Klobčiči,14.12.2009,"{'id': 'ajvika', 'avtor': 'ajvika'}",ženska,120,,34,13,11.12.2013,, piškoti,0,2013,2009,ajvika
14643,Bučkoti,12.1.2011,"{'id': 'tarja2', 'avtor': 'tarja2'}",ženska,120,približno 60 komadov,16,14,7.12.2015,, piškoti,0,2015,2011,tarja2
3892,Škampi na buzaro,31.7.2004,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,7,1,4.8.2012,, raki,0,2012,2004,anja
15747,Sirup iz domačega grozdja,27.9.2011,"{'id': 'laranina', 'avtor': 'laranina'}",ženska,75,cca 5 litrov,16,1,28.9.2011,, brezalkoholni,0,2011,2011,laranina
12284,Lincer piškoti,13.2.2009,"{'id': 'z3z1gjibg9a848ms', 'avtor': 'angie.orhideja'}",ženska,180,90 piškotov ,19,16,17.12.2014,, piškoti,0,2014,2009,z3z1gjibg9a848ms
11311,Zelenjavna pita,12.4.2008,"{'id': 'zdenkica', 'avtor': 'Zdenkica'}",ženska,45,,8,6,4.11.2013,,,0,2013,2008,zdenkica
4191,Piščanec pečen na soli,20.10.2004,"{'id': 'osmica', 'avtor': 'osmica'}",ženska,,,92,6,4.11.2010,, perutnina,0,2010,2004,osmica
16974,Piškotki - skutni štrukeljčki,12.4.2012,"{'id': 'ledenka_', 'avtor': 'ledenka_'}",ženska,90,,10,6,19.9.2014,, piškoti,0,2014,2012,ledenka_
6716,Metin liker,8.6.2006,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,300,,17,1,3.6.2006,, pijače,0,2006,2006,dgf4zn05uk5htvs4
11426,Sladoled za ljubitelje Nutelle,20.5.2008,"{'id': 'lucka52', 'avtor': 'lucka52'}",ženska,30,,36,7,14.6.2010,, sladoledi,0,2010,2008,lucka52
17797,Limonino jogurtov kolač,1.11.2012,"{'id': 'ZvonkaK', 'avtor': 'ZvonkaK'}",ženska,45,,9,4,1.6.2013,, pecivo,0,2013,2012,ZvonkaK
1364,Lambada,25.9.2001,"{'id': None, 'avtor': None}",,,,10,4,6.7.2015,, pecivo,0,2015,2001,
133,Lazanja,24.11.1998,"{'id': None, 'avtor': None}",,,,10,2,11.9.2012,,,0,2012,1998,
11036,Goveji vampi,4.2.2008,"{'id': 'lejla13', 'avtor': 'Lejla13'}",ženska,120,,10,2,12.11.2015,, notranji deli,0,2015,2008,lejla13
15746,Rezina lene gospodinje,27.9.2011,"{'id': 'flower_power', 'avtor': 'flower_power'}",spol ni določen oz. marsovec,60,za več oseb,6,5,11.11.2013,, pecivo,0,2013,2011,flower_power
10169,Bučke s paradižnikom in sirom,23.6.2007,"{'id': 'npovod1', 'avtor': 'npovod1'}",ženska,60,Za eno osebo,31,2,8.8.2008,,,0,2008,2007,npovod1
4749,Zelo rahel polnozrnat kruh s semeni  v kruhomatu,6.3.2005,"{'id': 'aki', 'avtor': 'aki'}",ženska,180,1 kg,42,4,16.2.2009,,,1,2009,2005,aki
11991,Mlečni riž,5.12.2008,"{'id': 'lordofthespoons', 'avtor': 'Kapitan Velika Žlica'}",moški,30,za 6 oseb,19,2,12.11.2014,, otroci,0,2014,2008,lordofthespoons
10225,Solata iz stročjega fižola,7.7.2007,"{'id': 'dorothea', 'avtor': 'Dorothea'}",ženska,120,,17,4,27.9.2007,, ostalo,0,2007,2007,dorothea
5427,Bezgova marmelada,24.9.2005,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,120,4 mali kozarčki,22,2,15.9.2008,, sladki shranki,0,2008,2005,dgf4zn05uk5htvs4
469,Makova potica,30.11.2000,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,21,4,25.12.2014,, potice,0,2014,2000,marinka
10130,Sticky fingers,7.6.2007,"{'id': 'anya_raikkonen', 'avtor': 'anya_raikkonen'}",ženska,15,,37,3,19.12.2007,, perutnina,0,2007,2007,anya_raikkonen
11032,Kakijeva marmelada,3.2.2008,"{'id': 'mamaf', 'avtor': 'mamaF'}",ženska,75,"pribl.10-12 kozarcev po 3,7 dl",15,3,5.11.2014,, sladki shranki,0,2014,2008,mamaf
6013,Ajdova kaša z jurčki,30.1.2006,"{'id': 'vegetarijanka', 'avtor': 'vegetarijanka'}",ženska,,,21,2,15.5.2006,,,0,2006,2006,vegetarijanka
2463,Njoki s pečeno zelenjavo,19.3.2003,"{'id': 'vilina', 'avtor': 'Vilina'}",ženska,,za 2 osebi,20,5,1.8.2010,,,0,2010,2003,vilina
13622,Grahova kremna juha,19.3.2010,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,30,5 krožnikov,8,4,4.12.2014,, zelenjavne juhe,0,2014,2010,Rozmarincek
11658,Sok iz breskev in korenčka,28.8.2008,"{'id': 'sweets', 'avtor': 'sweets'}",ženska,90,,23,4,13.6.2016,, brezalkoholni,0,2016,2008,sweets
10366,Bučkina omaka,23.8.2007,"{'id': 'w0crvf64f4fsoygb', 'avtor': 'a1'}",ženska,30,,18,1,3.9.2007,, tople,0,2007,2007,w0crvf64f4fsoygb
1780,Čebulna omaka,7.4.2002,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,16,,,, tople,0,,2002,riko
1410,Aleševa polnjena pleskavica,4.11.2001,"{'id': 'ales6m', 'avtor': 'ales6m'}",moški,,1,26,3,12.8.2010,, sesekljano meso,0,2010,2001,ales6m
9805,Rojstnodnevno pecivo,3.3.2007,"{'id': '3r4e6zch1crwz3pi', 'avtor': 'mlada kuharica'}",ženska,,,34,72,6.3.2014,, pecivo,0,2014,2007,3r4e6zch1crwz3pi
4399,Domači jajčni rezanci,14.12.2004,"{'id': 'kj9lqvxof1t2d9cb', 'avtor': 'TanjaG.'}",ženska,,,42,10,15.8.2014,,,0,2014,2004,kj9lqvxof1t2d9cb
17486,Torta mascarpone-jogurt,8.8.2012,"{'id': 'Simona89', 'avtor': 'Simona89'}",ženska,120,,12,6,29.10.2013,, torte,0,2013,2012,Simona89
14722,Bounty,5.2.2011,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,30,20 kosov,37,4,7.9.2015,, ostalo,0,2015,2011,bannanna
14857,Jabolčna pita s puhasto kapo,8.3.2011,"{'id': 'navzikaa', 'avtor': 'Navzikaa'}",ženska,90,model za torto s premerom 26cm,17,3,26.5.2014,, pecivo,0,2014,2011,navzikaa
3040,Kinder Pingvin,14.12.2003,"{'id': 'capala', 'avtor': 'capala'}",ženska,,10-12 oseb,20,2,3.1.2007,, ostalo,0,2007,2003,capala
10702,Prekmurski dodoli - DÖDÖLI,19.11.2007,"{'id': '7asgnh1r1r4yaoij', 'avtor': 'vucko1.1'}",ženska,30,za 4 - 6 oseb,33,2,11.3.2009,, krompir,0,2009,2007,7asgnh1r1r4yaoij
18281,Gozdna pravljica,16.3.2013,"{'id': 'ngy3jg6ymk15yw6i', 'avtor': 'Zakladnica AnaM'}",ženska,30,za 7 šalčk,13,6,21.7.2015,, pudingi,0,2015,2013,ngy3jg6ymk15yw6i
19797,Mesne kroglice v paradižnikovi omaki,4.7.2014,"{'id': 'sherman', 'avtor': 'sherman'}",moški,120,za 5 oseb,7,2,9.1.2015,, govedina,0,2015,2014,sherman
2511,Teranov liker I,5.4.2003,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,41,1,4.1.2006,, alkoholni,0,2006,2003,riko
5247,Polnjene bučke,15.8.2005,"{'id': 'carmen', 'avtor': 'carmen'}",ženska,,za 2 osebi,18,1,2.8.2005,,,0,2005,2005,carmen
5946,Čokoladni kolač,10.1.2006,"{'id': 'darjuska', 'avtor': 'darjuška'}",ženska,60,za dva pekača za srnin hrbet,33,7,1.1.2016,, ostalo,0,2016,2006,darjuska
16917,Bučni polpeti,5.4.2012,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,15,za 2 osebi,9,5,23.7.2012,, ostalo,0,2012,2012,zes5ana
6712,Panji,8.6.2006,"{'id': '5kpggpehgpn8uttj', 'avtor': 'kača'}",ženska,,,134,11,6.1.2014,, ostalo,0,2014,2006,5kpggpehgpn8uttj
11837,Zelo čokoladna torta,17.10.2008,"{'id': 'habibti', 'avtor': 'habibti'}",ženska,90,,57,10,15.10.2009,, torte,0,2009,2008,habibti
7239,Bograč po receptu moje mame,29.9.2006,"{'id': 'jx1aivuap5v14zek', 'avtor': 'lakom-lačen'}",ženska,,,3,1,2.10.2006,, mešano meso,0,2006,2006,jx1aivuap5v14zek
3168,Tortilje z zelenjavo in mesom,29.1.2004,"{'id': 'snorci', 'avtor': 'snorci'}",ženska,,za 4 osebe,11,1,18.3.2008,, perutnina,1,2008,2004,snorci
16388,Praznična potica,5.1.2012,"{'id': 'DANY80', 'avtor': 'DANY80'}",ženska,120,26 kosov,14,10,19.4.2014,, potice,0,2014,2012,DANY80
1296,Skalce,20.8.2001,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,2 pekača,47,4,24.11.2015,, pecivo,0,2015,2001,riko
3913,Bučkin kompot z belim vinom,8.8.2004,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,33,6,23.8.2014,, kompoti,0,2014,2004,anja
6971,Skutina torta z borovnicami in malinami,6.8.2006,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,,,24,5,22.12.2010,, torte,0,2010,2006,sarabande
5437,Bučkina juha,28.9.2005,"{'id': 'urssula', 'avtor': 'urssula'}",ženska,,za 4 osebe,14,1,13.9.2008,, zelenjavne juhe,0,2008,2005,urssula
8389,Čokoladne rezine s kislo smetano,9.12.2006,"{'id': 'jelcy', 'avtor': 'jelcy'}",ženska,,,8,2,11.5.2014,, pecivo,0,2014,2006,jelcy
10584,Korenčkova juha z zdrobom,20.10.2007,"{'id': 'matmik1', 'avtor': 'matmik1'}",ženska,30,,15,1,28.10.2007,, zelenjavne juhe,0,2007,2007,matmik1
13785,Monte,9.5.2010,"{'id': 'marec', 'avtor': 'marec'}",ženska,120,,17,1,3.5.2010,, ostalo,0,2010,2010,marec
13266,Breskvina roladna bomba,7.12.2009,"{'id': 's09c9rrprvy0g5ao', 'avtor': 'sabina bina'}",ženska,60,,10,11,26.5.2015,, torte,0,2015,2009,s09c9rrprvy0g5ao
9679,Pasulj,9.2.2007,"{'id': 'plopsa', 'avtor': 'plopsa'}",spol ni določen oz. marsovec,,,13,1,6.3.2008,,,0,2008,2007,plopsa
13552,Hrustljavi čokoladni piškoti s tekočo sredico,1.3.2010,"{'id': 'rakuncek', 'avtor': 'Rakuncek'}",ženska,45,cca 25 piškotov,12,3,19.12.2011,, piškoti,0,2011,2010,rakuncek
10637,Praline,2.11.2007,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,30,za 20 kosov,63,18,28.11.2014,, ostalo,0,2014,2007,mamamia
1404,Panna cotta,30.10.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,15,,26,2,24.10.2010,, ostalo,0,2010,2001,marta
14394,"""Janezove"" sarme",10.11.2010,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,240,12 oseb,4,3,1.1.2012,, mešano meso,0,2012,2010,Rozmarincek
3096,Boemi,6.1.2004,"{'id': 'silva', 'avtor': 'silva'}",ženska,90,pekač 23 x 36 cm,47,7,4.1.2010,, pecivo,0,2010,2004,silva
2965,Slani polžki,7.11.2003,"{'id': 'Gabyi', 'avtor': 'Gabriela'}",ženska,120,približno 40 kosov,9,6,2.11.2011,,,0,2011,2003,Gabyi
14159,Ajrinina torta,12.9.2010,"{'id': 'leyla_', 'avtor': 'Leyla_'}",ženska,120,,59,17,26.8.2013,, torte,0,2013,2010,leyla_
10252,Bounty malo drugače,22.7.2007,"{'id': 'fwdnbxg41bnn9kik', 'avtor': 'tinik@'}",ženska,120,,11,1,3.10.2011,, pecivo,0,2011,2007,fwdnbxg41bnn9kik
9692,Bananini mafini z ovsenimi kosmiči,12.2.2007,"{'id': 'lona', 'avtor': 'LoNa'}",ženska,45,12 kosov,17,3,10.3.2014,, pecivo,0,2014,2007,lona
12455,Browniji,29.3.2009,"{'id': 'rakuncek', 'avtor': 'Rakuncek'}",ženska,45,1 večji pekač,11,2,27.3.2009,, piškoti,0,2009,2009,rakuncek
4343,Čokoladna rolada z banano,22.11.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,12 kosov,10,3,8.5.2010,, ostalo,0,2010,2004,jade
5196,Morska rižota a´la tej,24.7.2005,"{'id': 'nalin', 'avtor': 'nalin'}",ženska,45,2,23,3,6.7.2015,, ostalo,0,2015,2005,nalin
858,Ajdova kaša s skuto,23.2.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,12,1,1.3.2010,, ostalo,1,2010,2001,marta
10742,Mandljevi hrustavčki,29.11.2007,"{'id': 'anja27', 'avtor': 'anja27'}",ženska,30,40 piškotov,28,9,24.2.2013,, piškoti,0,2013,2007,anja27
4114,Makovo pecivo,5.10.2004,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,15,2,8.9.2014,, pecivo,0,2014,2004,galja
11887,Hitra pita,9.11.2008,"{'id': 'roncolino', 'avtor': 'Roncolino'}",ženska,45,,16,8,11.4.2014,, pecivo,0,2014,2008,roncolino
10222,Bananino pecivo,7.7.2007,"{'id': 'sloncica', 'avtor': 'SLONCICA'}",ženska,60,,12,4,25.4.2015,, pecivo,0,2015,2007,sloncica
14676,Krompirjevi svaljki,21.1.2011,"{'id': 'Tanaya', 'avtor': 'Tanaya'}",ženska,45,,29,4,17.1.2011,, ostalo,0,2011,2011,Tanaya
6050,Bela omaka,7.2.2006,"{'id': 'robida', 'avtor': 'Robida'}",ženska,,za 4 osebe,24,2,23.2.2012,, tople,0,2012,2006,robida
14501,Bananine rezine,6.12.2010,"{'id': 'vksotlar', 'avtor': 'vksotlar'}",ženska,45,,7,3,18.9.2012,, pecivo,0,2012,2010,vksotlar
12522,"Ajdove palačinke s špinačo, sirom in gobami",15.4.2009,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,60,4 palačinke / 2 osebi kot glavna jed ,14,3,6.10.2010,,,0,2010,2009,vanja_v_zda
4706,Pivska pizza,23.2.2005,"{'id': 'lisicka', 'avtor': 'lisicka'}",ženska,60,4 zelo lačne,51,5,11.3.2015,,,0,2015,2005,lisicka
7006,Pehtranov zavitek,14.8.2006,"{'id': 'katti', 'avtor': 'katti'}",ženska,,2 zavitka,11,9,24.6.2016,, ostalo,0,2016,2006,katti
213,Polnjeni šampinjoni,7.7.1998,"{'id': 'b1jg85rep4zc9kmt', 'avtor': 'Meta J.'}",ženska,,,12,2,15.2.2016,,,0,2016,1998,b1jg85rep4zc9kmt
14211,"Biskvitno pecivo z okusom jabolk, skute in vaniljevo noto",28.9.2010,"{'id': 'masters', 'avtor': 'masters'}",ženska,60,,8,1,19.9.2010,, pecivo,0,2010,2010,masters
1301,Bograč,23.8.2001,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,6 do 8 ljudi,29,1,29.6.2009,, mešano meso,0,2009,2001,riko
4681,Čokoladna torta z maskarpone sirom,17.2.2005,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,12 kosov,15,4,14.6.2013,, torte,0,2013,2005,jade
12951,Lazanjini zvitki,13.9.2009,"{'id': 'ub7w73aoeey1bujy', 'avtor': 'katka lopatka'}",spol ni določen oz. marsovec,60,2 osebi,19,11,15.7.2013,,,0,2013,2009,ub7w73aoeey1bujy
5452,Breskvice,1.10.2005,"{'id': 'urssula', 'avtor': 'urssula'}",ženska,,,57,11,23.10.2015,, piškoti,0,2015,2005,urssula
11863,"Enostavna, mešana solata v  škafu",27.10.2008,"{'id': 'receptor', 'avtor': 'receptor'}",moški,75,,30,3,15.8.2009,, slani shranki,0,2009,2008,receptor
12493,Prijatelj noči,6.4.2009,"{'id': 'atina', 'avtor': 'Atina'}",ženska,120,pekač 25 x 38 cm,30,7,20.1.2011,, pecivo,0,2011,2009,atina
14099,Pereci s šunko in sirom,26.8.2010,"{'id': 'niijnaa', 'avtor': 'niijnaa'}",ženska,180,96 kosov,6,5,14.8.2010,, slano pecivo,0,2010,2010,niijnaa
10299,Murkov zos,6.8.2007,"{'id': 'majuscka', 'avtor': 'Majuscka'}",ženska,45,Za 4 do 5 oseb,11,1,18.8.2008,,,0,2008,2007,majuscka
17986,Blejska grmada II,26.12.2012,"{'id': 'OlivaB', 'avtor': 'OlivaB'}",ženska,60,,7,6,15.9.2014,, ostalo,0,2014,2012,OlivaB
10800,Čokoladni srčki,13.12.2007,"{'id': 'anja27', 'avtor': 'anja27'}",ženska,300,60 piškotkov velikosti 4 cm,40,9,21.12.2012,, piškoti,0,2012,2007,anja27
5687,Eklerji,2.11.2005,"{'id': 'sara', 'avtor': 'sara'}",ženska,120,18 kosov,40,12,12.7.2015,, pecivo,0,2015,2005,sara
4728,Pol koruzni kruh,2.3.2005,"{'id': 'ssilva', 'avtor': 'ssilva'}",ženska,120,,21,10,3.6.2016,,,0,2016,2005,ssilva
2055,Enostavni sirovi štruklji,29.9.2002,"{'id': 'mobng12', 'avtor': 'mobng12'}",ženska,,,50,3,28.8.2014,,,0,2014,2002,mobng12
11103,Riževe kroglice s sirom,24.2.2008,"{'id': 'hanna', 'avtor': 'hanna'}",ženska,60,,14,1,29.10.2010,, riž,0,2010,2008,hanna
6147,Piščančja rižota z veliko zelenjave,24.2.2006,"{'id': '7indi61bjpz3o2pu', 'avtor': 'piščanec'}",ženska,45,2,16,1,27.2.2006,, perutnina,0,2006,2006,7indi61bjpz3o2pu
1768,Pletenica s tremi nadevi,23.3.2002,"{'id': 'tiuba', 'avtor': 'TIUBA'}",ženska,150,približno 15 kosov,25,10,25.5.2011,, potice,0,2011,2002,tiuba
6354,Genijalno testo za cvrenje,4.4.2006,"{'id': 'e8f6n48nx9z67ata', 'avtor': 'teta torta'}",ženska,,,40,2,24.8.2007,,,0,2007,2006,e8f6n48nx9z67ata
4419,Testo za pico,19.12.2004,"{'id': 'marjana1a', 'avtor': 'Marjana1a'}",ženska,,,16,,,,,0,,2004,marjana1a
10751,Marmorni kolač,1.12.2007,"{'id': 'seherezada', 'avtor': 'seherezada'}",ženska,75,,9,1,27.11.2007,, ostalo,0,2007,2007,seherezada
11371,Kokosovo bananina rezina Maja,26.4.2008,"{'id': 'miska01', 'avtor': 'MISKA01'}",ženska,45,,13,6,22.11.2015,, pecivo,0,2015,2008,miska01
14485,Ana Bekuta,2.12.2010,"{'id': 'gocap', 'avtor': 'GocaP'}",spol ni določen oz. marsovec,45,1 velik pekač,22,4,4.3.2013,, hladne,0,2013,2010,gocap
4126,Segedin golaž,7.10.2004,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,17,1,16.10.2006,,,0,2006,2004,galja
3872,Ohridske rezine,25.7.2004,"{'id': 'stanka', 'avtor': 'stanka'}",ženska,,,26,2,26.7.2008,, pecivo,0,2008,2004,stanka
3761,Bounty pecivo,17.6.2004,"{'id': 'matejac', 'avtor': 'matejac'}",ženska,,,22,1,29.12.2011,, ostalo,0,2011,2004,matejac
12056,Lanina torta,22.12.2008,"{'id': 'bonanza', 'avtor': 'bonanza'}",ženska,180,,45,26,9.9.2016,, torte,0,2016,2008,bonanza
342,Kokosove rezine,30.10.1999,"{'id': 'spela', 'avtor': 'spela'}",ženska,,,5,2,8.8.2011,, pecivo,0,2011,1999,spela
14632,Novoletna torta,8.1.2011,"{'id': 'marec', 'avtor': 'marec'}",ženska,30,12,14,6,13.10.2013,, torte,0,2013,2011,marec
6336,Mini princeske,30.3.2006,"{'id': 'anagerzina', 'avtor': 'anagerzina'}",ženska,,pibližno 60 kosov,27,5,28.12.2009,, ostalo,0,2009,2006,anagerzina
1423,Čičerika iz lonca,6.11.2001,"{'id': 'tkangler', 'avtor': 'tkangler'}",ženska,,2,19,1,13.11.2009,,,0,2009,2001,tkangler
18421,Pravi francoski čokoladni mousse,25.4.2013,"{'id': 'katka285', 'avtor': 'katka285'}",ženska,30,6,23,13,14.11.2014,, kreme za torte in peciva,0,2014,2013,katka285
